Operation #,Agency Number,Operation/Caregiver Name,Address,City,State,Zip,County,Phone,Type,Status,Issue Date,Capacity,Email Address,Facility ID,Monitoring Frequency,Infant,Toddler,Preschool,School
"520956","","Shirley Whites Group Day Home","3300 COUNTRY CREEK LN ","FORT WORTH","TX","76123","TARRANT",817-346-4441,"Licensed Child-Care Home","Full Permit",9/18/1996,12,"msshirleydaycare@att.net","145287","","Y","Y","Y","Y"
"842074","","Shirleys Day Care","22 E OLD FIELD DR ","HUFFMAN","TX","77336","HARRIS",281-360-9108,"Licensed Child-Care Home","Full Permit",11/30/2004,12,"","256866","","Y","Y","Y","Y"
"518062","","Shirleys Lil Angels","210 CLUTTER AVE ","SAN ANTONIO","TX","78214","BEXAR",210-923-8637,"Licensed Child-Care Home","Full Permit",4/24/1996,12,"","143112","","Y","Y","Y","Y"
"866420","","Shoelaces Learning Center","5007 HIGGINS ST ","HOUSTON","TX","77033","HARRIS",832-582-5944,"Licensed Child-Care Home","Full Permit",5/2/2007,12,"chozens@netzero.net","306140","","Y","Y","Y","Y"
"1630573","","Small Steps Child Care","9010 W US HIGHWAY 377 ","TOLAR","TX","76476","HOOD",817-894-4412,"Licensed Child-Care Home","Full Permit",7/26/2016,12,"","1250944","","Y","Y","Y","Y"
"1624711","","Small Steps Learning Academy","305 THELMA ST ","LONGVIEW","TX","75604","GREGG",903-714-9952,"Licensed Child-Care Home","Full Permit",12/8/2016,12,"","1242793","","N","Y","Y","Y"
"1632826","","Smith's Busy Bees","145 PINTAIL LN ","SANGER","TX","76266","DENTON",940-442-2589,"Licensed Child-Care Home","Initial",9/28/2016,12,"smithbusybees@gmail.com","1253854","","Y","Y","Y","Y"
"1521866","","Snapdragon Schoolhouse, LLC","4516 S 3RD ST ","AUSTIN","TX","78745","TRAVIS",512-441-4185,"Licensed Child-Care Home","Full Permit",2/21/2014,12,"","1119979","","N","N","Y","Y"
"1621558","","Soaring Kids Childcare","5025 MONTEGO BAY DR ","IRVING","TX","75038","DALLAS",214-995-1831,"Licensed Child-Care Home","Full Permit",11/10/2016,12,"soaringkidschildcare@gmail.com","1239563","","Y","Y","Y","Y"
"905917","","Southridge Child Care","1905 WICKWOOD CT ","ARGYLE","TX","76226","DENTON",940-484-1533,"Licensed Child-Care Home","Full Permit",9/22/2008,12,"ldbracken@yahoo.com","367238","","Y","Y","Y","Y"
"1359667","","Stacie's Angel's Childcare","5052 SAN JACINTO DR ","HALTOM CITY","TX","76137","TARRANT",817-479-3020,"Licensed Child-Care Home","Full Permit",1/10/2012,12,"","922690","","Y","Y","Y","Y"
"521703","","Star Light Day and Night Care","9307 F M 31 ","MARSHALL","TX","75672","HARRISON",903-938-7758,"Licensed Child-Care Home","Full Permit",2/24/1997,12,"blackbelinda2684@yahoo.com","145858","","Y","Y","Y","Y"
"545468","","Starrs House","1328 WELLINGTON DR ","DENTON","TX","76209","DENTON",940-300-2579,"Licensed Child-Care Home","Full Permit",2/4/2000,12,"campbellstarr@hotmail.com","162673","","Y","Y","Y","Y"
"1385787","","Stephanie Guillory","14115 LONG SHADOW DR ","HOUSTON","TX","77015","HARRIS",346-701-1287,"Licensed Child-Care Home","Full Permit",2/13/2013,12,"","953151","","Y","Y","Y","Y"
"1463130","","Steppin Stone Christian Academy","6913 SCHULLER RD ","HOUSTON","TX","77093","HARRIS",713-239-0053,"Licensed Child-Care Home","Full Permit",12/7/2012,12,"","1046973","","Y","Y","Y","Y"
"1615457","","Stepping Stones","5910 COPINSAY DR ","KATY","TX","77449","HARRIS",281-773-4922,"Licensed Child-Care Home","Full Permit",5/20/2016,12,"","1232039","","Y","Y","Y","Y"
"517398","","Storybook Place","2009 MAPLEWOOD DR ","GAINESVILLE","TX","76240","COOKE",940-668-8338,"Licensed Child-Care Home","Full Permit",2/23/1996,12,"bentleyconnie@gmail.com","142609","","Y","Y","Y","Y"
"887646","","Storytime Child Care","737 TWIN CREEK DR ","DESOTO","TX","75115","DALLAS",972-223-4571,"Licensed Child-Care Home","Full Permit",7/14/2008,12,"storytimechildcare@yahoo.com","341876","","Y","Y","Y","Y"
"1445766","","StoryTime Overnight Child Care Services LLC","1715 MADISON DR ","CEDAR HILL","TX","75104","DALLAS",972-230-4040,"Licensed Child-Care Home","Full Permit",10/23/2012,12,"","1024668","","Y","Y","Y","Y"
"501436","","Strawberry Patch","203 RETAMA DR ","ROBSTOWN","TX","78380","NUECES",361-387-2673,"Licensed Child-Care Home","Full Permit",1/10/1994,12,"Millieyzaguirre@yahoo.com","131321","","Y","Y","Y","Y"
"902090","","Sue Ann's Little Angels Child Care Academy","1109 E 20TH ST ","WESLACO","TX","78596","HIDALGO",956-969-9616,"Licensed Child-Care Home","Full Permit",2/11/2009,12,"sueannrios96@yahoo.com","363218","","Y","Y","Y","Y"
"1502898","","Sunny Time Child Care","4209 MEADOWBROOK DR ","WICHITA FALLS","TX","76308","WICHITA",940-642-0391,"Licensed Child-Care Home","Full Permit",11/13/2012,12,"","1097244","","Y","Y","Y","Y"
"413852","","Sunshine Day Care","269 FM RD 1110 ","CLINT","TX","79836","EL PASO",915-851-4011,"Licensed Child-Care Home","Full Permit",10/6/1992,12,"","124814","","Y","Y","Y","Y"
"1540453","","SuperStar Academy","6008 BRIDAL TRL ","FORT WORTH","TX","76179","TARRANT",817-988-5552,"Licensed Child-Care Home","Full Permit",2/27/2015,12,"","1146271","","Y","Y","Y","Y"
"995126","","Sweet Home Day Care","11120 PADUCAH AVE ","EL PASO","TX","79936","EL PASO",915-629-7657,"Licensed Child-Care Home","Full Permit",6/8/2009,12,"adriana.myres@yahoo.com","477108","","Y","Y","Y","Y"
"405455","","Sweet Pea Day Care","158 RIVERSIDE DR ","EL PASO","TX","79915","EL PASO",915-859-2092,"Licensed Child-Care Home","Full Permit",7/12/1991,12,"sweet_pea79915@yahoo.com","119128","","Y","Y","Y","Y"
"403422","","Sylvia H Ellis","2460 MATLAND DR ","DALLAS","TX","75237","DALLAS",214-337-5993,"Licensed Child-Care Home","Full Permit",3/6/1991,12,"","118022","","Y","Y","Y","Y"
"1536902","","Sylvia Home Child Care","1714 WHITEBACK DR ","HOUSTON","TX","77084","HARRIS",281-552-8788,"Licensed Child-Care Home","Full Permit",10/20/2014,12,"","1141045","","Y","Y","Y","Y"
"844118","","T & D Day Care","11023 LEDFORD LN ","HOUSTON","TX","77016","HARRIS",281-987-0486,"Licensed Child-Care Home","Full Permit",4/12/2005,12,"","261239","","Y","Y","Y","Y"
"949487","","Tamika Wilhite Child Care Home","1854 SHADY GLEN LN ","DALLAS","TX","75232","DALLAS",214-333-4548,"Licensed Child-Care Home","Full Permit",8/7/2009,12,"","421548","","Y","Y","Y","Y"
"873340","","Tammy Gregorys Licensed Home","2005 E HIGHWAY 82 ","GAINESVILLE","TX","76240","COOKE",940-612-4069,"Licensed Child-Care Home","Full Permit",5/23/2007,12,"tammy@tammyschildcare.com","316373","","Y","Y","Y","Y"
"1505874","","Tammy Young Home Day Care","1207 MCMILLAN DR ","CEDAR HILL","TX","75104","DALLAS",972-293-4128,"Licensed Child-Care Home","Full Permit",7/26/2013,12,"","1100597","","Y","Y","Y","Y"
"1549163","","Tammy's Tiny Treasures Daycare","169 COUNTY ROAD 107 ","SEMINOLE","TX","79360","GAINES",432-209-2140,"Licensed Child-Care Home","Full Permit",10/10/2014,12,"","1157976","","Y","Y","Y","Y"
"1430826","","Tanja's Loving Daycare","14176 COYOTE DRIFT CT ","EL PASO","TX","79938","EL PASO",915-855-6040,"Licensed Child-Care Home","Full Permit",3/25/2012,12,"","1005748","","Y","Y","Y","Y"
"1552167","","Taras Child Care","2224 E PETERS COLONY RD ","CARROLLTON","TX","75007","DENTON",972-236-2020,"Licensed Child-Care Home","Full Permit",5/6/2015,12,"","1161734","","Y","Y","Y","Y"
"1574021","","Taylor's Kids Home Day Care","11605 CAYUGA CIR ","EL PASO","TX","79936","EL PASO",915-202-2144,"Licensed Child-Care Home","Full Permit",1/4/2016,12,"","1187658","","Y","Y","Y","Y"
"1384047","","TCB Child Care","1753 TRIPLE CROWN DR ","CORPUS CHRISTI","TX","78417","NUECES",361-857-2565,"Licensed Child-Care Home","Full Permit",4/9/2012,8,"tcbchildcare@gmail.com","951168","","Y","Y","Y","Y"
"900451","","Tender Care","605 E 4TH ST ","HEARNE","TX","77859","ROBERTSON",979-279-2550,"Licensed Child-Care Home","Full Permit",4/15/2009,12,"","361345","","Y","Y","Y","Y"
"407174","","Tender Loving Care Playschool","170 REBECCA ST ","SAN BENITO","TX","78586","CAMERON",956-399-7234,"Licensed Child-Care Home","Full Permit",1/18/2001,12,"","120256","","Y","Y","Y","Y"
"857614","","Tenderhearts Daycare","621 N 7TH ST ","WOLFFORTH","TX","79382","LUBBOCK",806-300-5338,"Licensed Child-Care Home","Full Permit",3/27/2006,12,"traceyanoble@yahoo.com","289854","","Y","Y","Y","Y"
"892508","","Teresa Camacho","801 COTTONBOWL DR ","TAYLOR","TX","76574","WILLIAMSON",512-365-1610,"Licensed Child-Care Home","Full Permit",9/30/2008,12,"camacho.family@yahoo.com","350067","","Y","Y","Y","Y"
"1550966","","Terri's Treehouse","2029 TECH DR ","LEVELLAND","TX","79336","HOCKLEY",806-894-4601,"Licensed Child-Care Home","Full Permit",4/16/2015,12,"trdnt72@gmail.com","1160156","","Y","Y","Y","Y"
"534807","","Terrys Day Care","9004 CUERNAVACA DR ","EL PASO","TX","79907","EL PASO",915-860-9742,"Licensed Child-Care Home","Full Permit",9/26/1998,12,"terrys_daycare@yahoo.com","154295","","Y","Y","Y","Y"
"1462746","","Thank God for Little Angels No 2","6811 WALNUT HILL LN ","DALLAS","TX","75230","DALLAS",469-620-3894,"Licensed Child-Care Home","Full Permit",1/3/2013,12,"","1046490","","Y","Y","Y","Y"
"1523048","","The Alphabet Academy","520 BUFFALO CREEK DR ","DESOTO","TX","75115","DALLAS",972-274-1668,"Licensed Child-Care Home","Full Permit",9/20/2013,12,"","1121548","","Y","Y","Y","Y"
"1526426","","The Koolest Learning Center","1703 E FAYLE ST ","BAYTOWN","TX","77520","HARRIS",281-691-3068,"Licensed Child-Care Home","Full Permit",5/5/2014,12,"Divinediaz13@yahoo.com","1126140","","Y","Y","Y","Y"
"409964","","The Learn N Play GDCH","305 N 1ST ST ","DONNA","TX","78537","HIDALGO",956-274-7036,"Licensed Child-Care Home","Full Permit",3/9/1992,12,"nietochris19@yahoo.com","122063","","Y","Y","Y","Y"
"1529523","","The Little Teapot Daycare Center","3564 W BOYCE AVE ","FORT WORTH","TX","76133","TARRANT",817-927-3152,"Licensed Child-Care Home","Full Permit",6/26/2014,12,"","1130471","","Y","Y","Y","Y"
"1575016","","The Montessori Learning House Bilingual School","2317 CAPELAND DR ","LITTLE ELM","TX","75068","DENTON",469-288-3138,"Licensed Child-Care Home","Full Permit",1/26/2016,12,"","1188585","","Y","Y","Y","Y"
"989086","","The Rose of Sharon Licensed Home Academy","3806 WICHITA ST ","HOUSTON","TX","77004","HARRIS",713-526-9888,"Licensed Child-Care Home","Full Permit",12/1/2009,12,"pretty9939@aol.com","469848","","Y","Y","Y","Y"
"1397668","","The Young Shall Grow Daycare","16722 SHADYRIDGE DR ","TYLER","TX","75703","SMITH",903-561-2355,"Licensed Child-Care Home","Full Permit",6/6/2012,12,"ejeweni30@yahoo.com","966671","","Y","Y","Y","Y"
"535478","","Thelmas Day Care","11181 SHORELINE DR ","EL PASO","TX","79936","EL PASO",915-591-6233,"Licensed Child-Care Home","Full Permit",10/14/1998,12,"","154812","","Y","Y","Y","Y"
"1509261","","Theresas Creative Minds","5718 BIRMINGHAM CIR ","KILLEEN","TX","76542","BELL",254-213-4427,"Licensed Child-Care Home","Full Permit",7/17/2013,12,"Theresa_ann1@hotmail.com","1104837","","Y","Y","Y","Y"
"522882","","Three Little Bears Day Care","7513 S SAINT MARIE DR ","PHARR","TX","78577","HIDALGO",956-781-8142,"Licensed Child-Care Home","Full Permit",9/21/2001,12,"","146721","","Y","Y","Y","Y"
"1333826","","TiDorre's Academy","6323 MOUNTAIN PINES LN ","KATY","TX","77449","HARRIS",281-717-4082,"Licensed Child-Care Home","Full Permit",11/4/2011,12,"","891368","","Y","Y","Y","Y"
"815185","","Tina's Fun Time Group Day Care Home","2622 CALLE CONDESA ","HARLINGEN","TX","78552","CAMERON",956-245-5773,"Licensed Child-Care Home","Full Permit",10/16/2002,12,"","202099","","Y","Y","Y","Y"
"531697","","Tiny Angels Day Care","1013 PASEO DE TIBER ","LAREDO","TX","78046","WEBB",956-722-7944,"Licensed Child-Care Home","Full Permit",1/22/1998,12,"tinyangels@att.net","151892","","Y","Y","Y","Y"
"1472366","","Tiny Troops Learning Center","5101 BRIDGEWOOD DR ","KILLEEN","TX","76549","BELL",254-368-9986,"Licensed Child-Care Home","Full Permit",1/22/2013,12,"tinytroopsdaycare@hotmail.com","1058988","","Y","Y","Y","Y"
"881318","","Tita's Day Care","806 RANKIN ST ","MISSION","TX","78572","HIDALGO",956-585-0665,"Licensed Child-Care Home","Full Permit",4/18/2008,12,"vasqueztita@yahoo.com","328720","","Y","Y","Y","Y"
"995266","","TNT Family Daycare","1360 RIDGEVIEW DR ","CEDAR HILL","TX","75104","DALLAS",469-454-6615,"Licensed Child-Care Home","Full Permit",12/14/2009,12,"tntntxnow@yahoo.com","477328","","Y","Y","Y","Y"
"1379767","","TNT Learning Academy","12031 BLUE MOUNTAIN DR ","HOUSTON","TX","77067","HARRIS",281-836-5631,"Licensed Child-Care Home","Full Permit",4/25/2012,12,"dennis_family2121@sbcglobal.net","945929","","Y","Y","Y","Y"
"550391","","Toddler University","4221 OLD LA BLANCA RD ","DONNA","TX","78537","HIDALGO",956-464-9483,"Licensed Child-Care Home","Full Permit",12/21/2000,12,"toddler2000@hotmail.com","166373","","Y","Y","Y","Y"
"506118","","Toddlin' Time","502 N DOWLING ST ","HALLETTSVILLE","TX","77964","LAVACA",361-798-4100,"Licensed Child-Care Home","Full Permit",1/16/1998,12,"michaelprasek65@yahoo.com","134477","","Y","Y","Y","Y"
"1583676","","Totally Kids Home Daycare","188 WESTLAKE BLVD ","EAGLE PASS","TX","78852","MAVERICK",830-352-9581,"Licensed Child-Care Home","Full Permit",3/10/2016,12,"","1197542","","N","Y","Y","Y"
"242951","","Tots","2125 DOWNING LN ","LEANDER","TX","78641","WILLIAMSON",512-259-2413,"Licensed Child-Care Home","Full Permit",4/25/1991,12,"","106504","","Y","Y","Y","Y"
"1581554","","Tots Come First Day  Care","1098 3RD ST ","EAGLE PASS","TX","78852","MAVERICK",830-773-2687,"Licensed Child-Care Home","Full Permit",2/17/2016,12,"","1195194","","N","Y","Y","Y"
"1283686","","Touch Of Class Day Care","1019 FRANCITAS DR ","HOUSTON","TX","77038","HARRIS",832-335-3251,"Licensed Child-Care Home","Full Permit",11/4/2011,12,"pastormishathomas@gmail.com","828368","","Y","Y","Y","Y"
"861990","","Towy Day Care","11929 PUEBLO SERENO WAY ","EL PASO","TX","79936","EL PASO",915-857-5767,"Licensed Child-Care Home","Full Permit",7/11/2006,12,"","298066","","N","Y","Y","Y"
"986206","","Toys & Balloons Daycare","3804 TIERRA ZAFIRO DR ","EL PASO","TX","79938","EL PASO",915-859-9145,"Licensed Child-Care Home","Full Permit",11/25/2009,12,"","466671","","Y","Y","Y","Y"
"554410","","Toyworld Day Care","1810 CHRIS SCOTT DR ","EL PASO","TX","79936","EL PASO",915-857-5186,"Licensed Child-Care Home","Full Permit",11/19/2001,12,"","169575","","Y","Y","Y","Y"
"1053389","","Tracy Robinson","619 BLUEBERRY HILL LN ","MANSFIELD","TX","76063","TARRANT",817-453-1566,"Licensed Child-Care Home","Full Permit",10/5/2009,12,"tracylael@hotmail.com","545653","","Y","Y","Y","Y"
"1529970","","Train up a Child Loving & learning Center","323 BROOKWOOD DR ","DUNCANVILLE","TX","75116","DALLAS",972-709-0905,"Licensed Child-Care Home","Full Permit",7/10/2014,12,"","1131066","","Y","Y","Y","Y"
"878646","","Train-ing Days","8607 PUERTO VIEJO ","LAREDO","TX","78045","WEBB",956-721-6232,"Licensed Child-Care Home","Full Permit",10/13/2008,12,"brenda-alvarez@att.net","323933","","Y","Y","Y","Y"
"553290","","Travesuras Home Day Care","14008 GLENOSA DR ","HORIZON CITY","TX","79928","EL PASO",915-852-4980,"Licensed Child-Care Home","Full Permit",3/16/2001,12,"","168671","","Y","Y","Y","Y"
"1604996","","Tree of Life Childcare","1345 BOYD ST ","CEDAR HILL","TX","75104","DALLAS",972-637-3889,"Licensed Child-Care Home","Full Permit",7/5/2016,12,"camillifoster@gmail.com","1220663","","Y","Y","Y","Y"
"1530289","","Treehouse Learning","423 N RACHAL ST ","SINTON","TX","78387","SAN PATRICIO",361-364-1762,"Licensed Child-Care Home","Full Permit",9/16/2014,12,"","1131506","","Y","Y","Y","Y"
"820092","","Trinity Christian Playskool","1822 W 6TH ST ","TEXARKANA","TX","75501","BOWIE",903-794-0661,"Licensed Child-Care Home","Full Permit",3/17/2003,12,"csiswes@aol.com","211413","","Y","Y","Y","Y"
"1485287","","Trinity School","302 GLOVER ST ","SULPHUR SPRINGS","TX","75482","HOPKINS",903-335-9424,"Licensed Child-Care Home","Full Permit",2/1/2013,12,"sheliaj0601@gmail.com","1075252","","Y","Y","Y","Y"
"1622458","","Tumble Tots Childcare","2011 ARIEL DR ","DALLAS","TX","75232","DALLAS",972-552-4106,"Licensed Child-Care Home","Full Permit",11/14/2016,12,"","1240461","","Y","Y","Y","Y"
"838552","","Twinkle Little Star Day Care","713 W EAGLE AVE ","PHARR","TX","78577","HIDALGO",956-283-7676,"Licensed Child-Care Home","Full Permit",11/29/2004,12,"angelicazazueta65@gmail.com","249045","","Y","Y","Y","Y"
"1628447","","TWINKLE TIME EVENING CARE","3328 PERCH TRL ","ROUND ROCK","TX","78665","WILLIAMSON",512-243-6449,"Licensed Child-Care Home","Full Permit",11/28/2016,12,"TWINKLETIMEEC@HOTMAIL.COM","1248077","","Y","Y","Y","Y"
"1535603","","University Preschool","12711 FRANCIS LN ","MISSOURI CITY","TX","77489","HARRIS",281-208-7124,"Licensed Child-Care Home","Full Permit",9/19/2014,12,"","1139086","","Y","Y","Y","Y"
"1511590","","Vanessa Smith","1113 GROESBECK ST ","BRYAN","TX","77803","BRAZOS",979-775-5286,"Licensed Child-Care Home","Full Permit",10/16/2013,12,"","1107369","","Y","Y","Y","Y"
"1350106","","Velma's Day Care","7724 N TAYLOR RD ","MCALLEN","TX","78504","HIDALGO",956-585-3901,"Licensed Child-Care Home","Full Permit",12/2/2011,12,"velma.casas@yahoo.com","911729","","Y","Y","Y","Y"
"1581547","","Vicki Bristow","740 4TH ST ","HAWLEY","TX","79525","JONES",325-665-6990,"Licensed Child-Care Home","Full Permit",12/14/2015,12,"","1195182","","Y","Y","Y","Y"
"1565685","","Vicki's First Steps","4803 BALDWIN ST ","DALLAS","TX","75210","DALLAS",214-484-9266,"Licensed Child-Care Home","Full Permit",12/8/2015,12,"bookerl21@yahoo.com","1179500","","Y","Y","Y","Y"
"863599","","Vickies Tiny Tott Day Care","425 MACK HOLLIMON DR ","KERRVILLE","TX","78028","KERR",830-896-0224,"Licensed Child-Care Home","Full Permit",5/7/2007,12,"","300956","","Y","Y","Y","Y"
"887012","","Victoria Cobb","5302 TREASCHWIG RD # A","SPRING","TX","77373","HARRIS",832-656-2386,"Licensed Child-Care Home","Full Permit",8/15/2008,12,"relaxyourself@excite.com","340671","","Y","Y","Y","Y"
"1513522","","Victory Daycare","10720 MILLER BARBER DR ","EL PASO","TX","79935","EL PASO",915-487-9084,"Licensed Child-Care Home","Full Permit",5/23/2013,12,"","1109661","","Y","Y","Y","Y"
"515824","","Victory Private Child Care","1833 DOLORES WAY ","DALLAS","TX","75232","DALLAS",972-224-9792,"Licensed Child-Care Home","Full Permit",1/10/1996,12,"","141451","","Y","Y","Y","Y"
"137577","","Vinas Day Care","331 HAYMARKET LN ","HOUSTON","TX","77015","HARRIS",713-453-7319,"Licensed Child-Care Home","Full Permit",10/21/1986,12,"","96963","","Y","Y","Y","Y"
"997106","","We Learn Childcare Center","3766 JACKSON AVE ","TYLER","TX","75705","SMITH",903-566-0446,"Licensed Child-Care Home","Full Permit",11/24/2009,12,"nchandler30@yahoo.com","479808","","Y","Y","Y","Y"
"1213006","","Wee Waddle","2215 SE 6TH AVE ","MINERAL WELLS","TX","76067","PALO PINTO",940-445-0341,"Licensed Child-Care Home","Full Permit",3/14/2011,12,"weewaddel10@yahoo.com","742728","","Y","Y","Y","Y"
"548949","","Wells Smiling Faces","1102 FOSTER ST ","NAVASOTA","TX","77868","GRIMES",936-825-6717,"Licensed Child-Care Home","Full Permit",10/5/2000,12,"rdwells7@yahoo.com","165259","","Y","Y","Y","Y"
"874016","","Wendy Woods","1101 RALEIGH PATH RD ","DENTON","TX","76208","DENTON",940-591-0328,"Licensed Child-Care Home","Full Permit",6/13/2007,12,"wwoods67@verizon.net","317259","","N","Y","Y","Y"
"854387","","Wiggins Child Care","8514 CARGILL ST ","HOUSTON","TX","77029","HARRIS",713-675-5665,"Licensed Child-Care Home","Full Permit",5/3/2006,12,"","283225","","Y","Y","Y","Y"
"1551303","","Williams Child Care","7479 CHULA VISTA DR ","DALLAS","TX","75227","DALLAS",214-275-5607,"Licensed Child-Care Home","Full Permit",3/23/2015,12,"","1160583","","Y","Y","Y","Y"
"1516859","","Wilma White Daycare","3210 10TH ST ","BAY CITY","TX","77414","MATAGORDA",979-240-4474,"Licensed Child-Care Home","Full Permit",12/5/2013,12,"","1113546","","Y","Y","Y","Y"
"558643","","Witchers Child Care","5417 SLAY DR ","THE COLONY","TX","75056","DENTON",972-370-0449,"Licensed Child-Care Home","Full Permit",1/8/2002,12,"wgmarie49@aol.com","172861","","Y","Y","Y","Y"
"862525","","Wonderkids Schoolhouse","606 CAMBRIDGE LOOP ","LAREDO","TX","78045","WEBB",956-727-8517,"Licensed Child-Care Home","Full Permit",2/1/2007,12,"sandrahdz71@hotmail.com","298869","","Y","Y","Y","Y"
"1524414","","Yadira's Little Heaven Day Care","1267 OLGA MAPULA DR ","EL PASO","TX","79936","EL PASO",915-881-4391,"Licensed Child-Care Home","Full Permit",3/31/2014,12,"","1123472","","Y","Y","Y","Y"
"1497852","","Yale Preparatory Home-Child Care","1106 RIVER ROCK DR ","MISSOURI CITY","TX","77489","FORT BEND",281-303-6726,"Licensed Child-Care Home","Full Permit",4/26/2013,12,"yale_preparatory@aol.com","1091423","","N","Y","Y","Y"
"886222","","Yolanda Canales Day Care","1825 CHARLIE SMITH DR ","EL PASO","TX","79936","EL PASO",915-694-6573,"Licensed Child-Care Home","Full Permit",7/15/2008,12,"","339065","","Y","Y","Y","Y"
"1508740","","Your Little Angels Home Care","4405 BARRINGTON TRL ","KILLEEN","TX","76549","BELL",760-885-4122,"Licensed Child-Care Home","Full Permit",8/28/2013,12,"","1104117","","Y","Y","Y","Y"
"1621597","","Zinnie's Home School","18215 TRACE POINT LN ","RICHMOND","TX","77407","FORT BEND",832-495-1187,"Licensed Child-Care Home","Full Permit",10/4/2016,12,"","1239640","","Y","Y","Y","Y"
