"name","latitude","longitude","grantee","grantNumber","delegateNo","centerType","programType","programDelegateName","programMainPhoneNumber","programAddress","programCity","programState","programZipCode","phone","address","city","state","zip","id"
"Foster","29.692406","-95.36040500000001","Gulf Coast Community Services Association
9320 Kirby Drive
Houston, TX 77054-
(713)393-4728
","06CH7125","000","Head Start","Head Start","Gulf Coast Community Services Association","","9320 Kirby Drive ","Houston","TX","77054","(713) 440-0113","3919 Ward St","Houston","TX","77021-4861","42485"
"Gregg","29.6722604","-95.30997689999998","Gulf Coast Community Services Association
9320 Kirby Drive
Houston, TX 77054-
(713)393-4728
","06CH7125","000","Head Start","Head Start","Gulf Coast Community Services Association","","9320 Kirby Drive ","Houston","TX","77054","(713) 242-6524","6701 Roxbury Rd","Houston","TX","77087-5103","42486"
"Clayton Homes","29.761444","-95.34824800000001","Gulf Coast Community Services Association
9320 Kirby Drive
Houston, TX 77054-
(713)393-4728
","06CH7125","000","Head Start","Head Start","Gulf Coast Community Services Association","","9320 Kirby Drive ","Houston","TX","77054","(713) 228-0343","1919 Runnels St  #B1","Houston","TX","77003-1030","42489"
"Garden Villa","29.665803","-95.28955400000001","Gulf Coast Community Services Association
9320 Kirby Drive
Houston, TX 77054-
(713)393-4728
","06CH7125","000","Head Start","Head Start","Gulf Coast Community Services Association","","9320 Kirby Drive ","Houston","TX","77054","(713) 649-9016","6724 Telephone Rd","Houston","TX","77061-2004","42492"
"Franklin","29.739195","-95.29759999999999","Gulf Coast Community Services Association
9320 Kirby Drive
Houston, TX 77054-
(713)393-4728
","06CH7125","000","Head Start","Head Start","Gulf Coast Community Services Association","","9320 Kirby Drive ","Houston","TX","77054","(713) 514-8161","7101 Canal St","Houston","TX","77011-2753","42496"
"Reveille","29.688155","-95.29093499999999","Gulf Coast Community Services Association
9320 Kirby Drive
Houston, TX 77054-
(713)393-4728
","06CH7125","000","Head Start","Head Start","Gulf Coast Community Services Association","","9320 Kirby Drive ","Houston","TX","77054","(713) 643-2235","3716 Reveille St","Houston","TX","77087-4502","42497"
"East End","29.7368515","-95.31092869999998","Gulf Coast Community Services Association
9320 Kirby Drive
Houston, TX 77054-
(713)393-4728
","06CH7125","000","Head Start","Head Start","Gulf Coast Community Services Association","","9320 Kirby Drive ","Houston","TX","77054","(713) 926-1358","222 S 66th St","Houston","TX","77011-4400","42500"
"Bastian","29.6684222","-95.3495692","Gulf Coast Community Services Association
9320 Kirby Drive
Houston, TX 77054-
(713)393-4728
","06CH7125","000","Head Start","Head Start","Gulf Coast Community Services Association","","9320 Kirby Drive ","Houston","TX","77054","(713) 732-5830","5051 Bellfort St","Houston","TX","77033-3826","42504"
"Bellfort","29.6723687","-95.28400499999998","Gulf Coast Community Services Association
9320 Kirby Drive
Houston, TX 77054-
(713)393-4728
","06CH7125","000","Head Start","Head Start","Gulf Coast Community Services Association","","9320 Kirby Drive ","Houston","TX","77054","(713) 640-0950","7647 Bellfort St","Houston","TX","77061-1703","42508"
"Richey","29.715694","-95.2151998","Gulf Coast Community Services Association
9320 Kirby Drive
Houston, TX 77054-
(713)393-4728
","06CH7125","000","Head Start","Head Start","Gulf Coast Community Services Association","","9320 Kirby Drive ","Houston","TX","77054","(713) 477-1653","611B South Richey St","Pasadena","TX","77506-3301","42510"
"KIPP EXPLORE","29.72762","-95.321481","Gulf Coast Community Services Association
9320 Kirby Drive
Houston, TX 77054-
(713)393-4728
","06CH7125","000","Head Start","Head Start","Gulf Coast Community Services Association","","9320 Kirby Drive ","Houston","TX","77054","(832) 230-0575","5402 Lawndale St","Houston","TX","77023-3743","42513"
"Patterson","29.6830459","-95.24257990000001","Gulf Coast Community Services Association
9320 Kirby Drive
Houston, TX 77054-
(713)393-4728
","06CH7125","000","Head Start","Head Start","Gulf Coast Community Services Association","","9320 Kirby Drive ","Houston","TX","77054","(713) 943-5750","5302 Allendale Rd","Houston","TX","77017-6214","42514"
"Plum Creek","29.6963501","-95.30162919999998","Gulf Coast Community Services Association
9320 Kirby Drive
Houston, TX 77054-
(713)393-4728
","06CH7125","000","Head Start","Head Start","Gulf Coast Community Services Association","","9320 Kirby Drive ","Houston","TX","77054","(832) 470-8784","6969 South Loop East","Houston","TX","77087-2357","42515"
"KIPP ZENITH","29.635443","-95.370226","Gulf Coast Community Services Association
9320 Kirby Drive
Houston, TX 77054-
(713)393-4728
","06CH7125","000","Head Start","Head Start","Gulf Coast Community Services Association","","9320 Kirby Drive ","Houston","TX","77054","(832) 230-0562","11000 Scott St","Houston","TX","77047-1500","42516"
"Raul Yzaguirre","29.697558","-95.279134","Gulf Coast Community Services Association
9320 Kirby Drive
Houston, TX 77054-
(713)393-4728
","06CH7125","000","Head Start","Head Start","Gulf Coast Community Services Association","","9320 Kirby Drive ","Houston","TX","77054","(713) 640-3739","2950 Broadway St","Houston","TX","77017-1706","42517"
"Pebble Creek Elementary School","30.559083","-96.25001900000001","COLLEGE STATION INDEPENDENT SCHOOL DISTRICT
1812 Welsh Avenue
College Station, TX 77840-4800
(979)764-5423
","06CH7114","000","Head Start","Head Start","COLLEGE STATION INDEPENDENT SCHOOL DISTRICT","","1812 Welsh Avenue ","College Station","TX","77840-4800","(979) 764-5595","200 Parkview Dr","College Station","TX","77845-8956","42536"
"Southwood Valley Elementary School","30.589547","-96.301601","COLLEGE STATION INDEPENDENT SCHOOL DISTRICT
1812 Welsh Avenue
College Station, TX 77840-4800
(979)764-5423
","06CH7114","000","Head Start","Head Start","COLLEGE STATION INDEPENDENT SCHOOL DISTRICT","","1812 Welsh Avenue ","College Station","TX","77840-4800","(979) 764-5590","2700 Brothers Blvd","College Station","TX","77845-5330","42537"
"Rock Prairie Elementary School","30.576354","-96.30540100000002","COLLEGE STATION INDEPENDENT SCHOOL DISTRICT
1812 Welsh Avenue
College Station, TX 77840-4800
(979)764-5423
","06CH7114","000","Head Start","Head Start","COLLEGE STATION INDEPENDENT SCHOOL DISTRICT","","1812 Welsh Avenue ","College Station","TX","77840-4800","(979) 764-5570","3400 Welsh Ave","College Station","TX","77845-7900","42538"
"Forest Ridge Elementary School","30.550911","-96.268935","COLLEGE STATION INDEPENDENT SCHOOL DISTRICT
1812 Welsh Avenue
College Station, TX 77840-4800
(979)764-5423
","06CH7114","000","Head Start","Head Start","COLLEGE STATION INDEPENDENT SCHOOL DISTRICT","","1812 Welsh Avenue ","College Station","TX","77840-4800","(979) 694-5801","1950 Greens Prairie Rd W","College Station","TX","77845-8640","42539"
"South Knoll Elementary School","30.600024","-96.31724700000001","COLLEGE STATION INDEPENDENT SCHOOL DISTRICT
1812 Welsh Avenue
College Station, TX 77840-4800
(979)764-5423
","06CH7114","000","Head Start","Head Start","COLLEGE STATION INDEPENDENT SCHOOL DISTRICT","","1812 Welsh Avenue ","College Station","TX","77840-4800","(979) 764-5580","1220 Boswell St","College Station","TX","77840-4308","42540"
"College Hills Elementary School","30.6274065","-96.32157519999998","COLLEGE STATION INDEPENDENT SCHOOL DISTRICT
1812 Welsh Avenue
College Station, TX 77840-4800
(979)764-5423
","06CH7114","000","Head Start","Head Start","COLLEGE STATION INDEPENDENT SCHOOL DISTRICT","","1812 Welsh Avenue ","College Station","TX","77840-4800","(979) 764-5565","1101 Williams St","College Station","TX","77840-2530","42541"
"Creek View Elementary School","30.5675784","-96.2886545","COLLEGE STATION INDEPENDENT SCHOOL DISTRICT
1812 Welsh Avenue
College Station, TX 77840-4800
(979)764-5423
","06CH7114","000","Head Start","Head Start","COLLEGE STATION INDEPENDENT SCHOOL DISTRICT","","1812 Welsh Avenue ","College Station","TX","77840-4800","(979) 694-5890","1001 Eagle Ave","College Station","TX","77845-4191","42543"
"Ozona","30.70642596332842","-101.20343713914792","Concho Valley Council of Governments
2801 W. Loop 306 Ste A
San Angelo, TX 76904-
(325)944-9666 - 246
","06CH7116","000","Head Start","Head Start","Concho Valley Council of Governments","","2801 W. Loop 306 Ste A ","San Angelo","TX","76904","(325) 392-3429","PO Box 4029
1310 Ave. G","Ozona","TX","76943-4029","42600"
"Mertzon","31.26289543693652","-100.8142846749771","Concho Valley Council of Governments
2801 W. Loop 306 Ste A
San Angelo, TX 76904-
(325)944-9666 - 246
","06CH7116","000","Head Start","Head Start","Concho Valley Council of Governments","","2801 W. Loop 306 Ste A ","San Angelo","TX","76904","(325) 835-2007","PO Box 126
551 N. Commerce St.","Mertzon","TX","76941-0126","42601"
"Menard","30.916706462125628","-99.78365438867189","Concho Valley Council of Governments
2801 W. Loop 306 Ste A
San Angelo, TX 76904-
(325)944-9666 - 246
","06CH7116","000","Head Start","Head Start","Concho Valley Council of Governments","","2801 W. Loop 306 Ste A ","San Angelo","TX","76904","(325) 396-2885","PO Box 422
110 E. San Saba Ave.","Menard","TX","76859-0422","42603"
"Eden","31.21033689753477","-99.83571282268446","Concho Valley Council of Governments
2801 W. Loop 306 Ste A
San Angelo, TX 76904-
(325)944-9666 - 246
","06CH7116","000","Head Start","Head Start","Concho Valley Council of Governments","","2801 W. Loop 306 Ste A ","San Angelo","TX","76904","(325) 869-8703","602 Barnett St
PO Box 117","Eden","TX","76837-3029","42604"
"Junction","30.488208509894314","-99.78098564973754","Concho Valley Council of Governments
2801 W. Loop 306 Ste A
San Angelo, TX 76904-
(325)944-9666 - 246
","06CH7116","000","Head Start","Head Start","Concho Valley Council of Governments","","2801 W. Loop 306 Ste A ","San Angelo","TX","76904","(325) 446-2155","1905 College St
PO Box 405","Junction","TX","76849-4511","42605"
"Christoval Head Start","30.9871034","-100.30488969999999","Concho Valley Council of Governments
2801 W. Loop 306 Ste A
San Angelo, TX 76904-
(325)944-9666 - 246
","06CH7116","000","Head Start","Head Start","Concho Valley Council of Governments","","2801 W. Loop 306 Ste A ","San Angelo","TX","76904","(325) 896-7281","PO Box 16
20065 3rd Street","Christoval","TX","76935-0016","42606"
"Big Lake","31.1945353","-101.46295889999999","Concho Valley Council of Governments
2801 W. Loop 306 Ste A
San Angelo, TX 76904-
(325)944-9666 - 246
","06CH7116","000","Head Start","Head Start","Concho Valley Council of Governments","","2801 W. Loop 306 Ste A ","San Angelo","TX","76904","(325) 262-4487","501 N Texas Ave
PO Box 995","Big Lake","TX","76932-4439","42607"
"Eldorado","30.86881296436937","-100.59084479410399","Concho Valley Council of Governments
2801 W. Loop 306 Ste A
San Angelo, TX 76904-
(325)944-9666 - 246
","06CH7116","000","Head Start","Head Start","Concho Valley Council of Governments","","2801 W. Loop 306 Ste A ","San Angelo","TX","76904","(325) 853-3366","PO Box 854
826 N. Divide St.","Eldorado","TX","76936-0854","42608"
"Robert Lee","31.9019882","-100.48606000000001","Concho Valley Council of Governments
2801 W. Loop 306 Ste A
San Angelo, TX 76904-
(325)944-9666 - 246
","06CH7116","000","Head Start","Head Start","Concho Valley Council of Governments","","2801 W. Loop 306 Ste A ","San Angelo","TX","76904","(325) 453-4555","1323 W Hamilton St
PO Box 492","Robert Lee","TX","76945-4804","42609"
"Denton ISD Head Start","33.2217192","-97.1082303","DENTON INDEPENDENT SCHOOL DISTRICT
901 Audra Lane
Denton, TX 76209-
(940)369-3901
","06CH7130","000","Head Start","Head Start","DENTON INDEPENDENT SCHOOL DISTRICT","","901 Audra Lane ","Denton","TX","76209","(940) 369-3900","901 Audra Ln","Denton","TX","76209-4782","42696"
"Day Early Head Start/Head Start","31.492431","-100.4520071","San Angelo Independent School District
1621 University Ave
San Angelo, TX 76904-5164
(325)947-3838 - 704
","06CH7116","001","Head Start","Head Start","San Angelo Independent School District","","1621 University Ave ","San Angelo","TX","76904-5164","(325) 481-3395","3026 N Oakes St","San Angelo","TX","76903-2236","42845"
"Rio Vista Early Head Start/Head Start","31.4316749","-100.44018440000002","San Angelo Independent School District
1621 University Ave
San Angelo, TX 76904-5164
(325)947-3838 - 704
","06CH7116","001","Head Start","Head Start","San Angelo Independent School District","","1621 University Ave ","San Angelo","TX","76904-5164","(325) 659-3670","2800 Ben Ficklin Rd","San Angelo","TX","76903-9008","42847"
"Blackshear Head Start","31.4794848","-100.4590485","San Angelo Independent School District
1621 University Ave
San Angelo, TX 76904-5164
(325)947-3838 - 704
","06CH7116","001","Head Start","Head Start","San Angelo Independent School District","","1621 University Ave ","San Angelo","TX","76904-5164","(325) 658-7442","2223 Brown St","San Angelo","TX","76903-3711","43372"
"Freeport Head Start School","28.948214","-95.364149","Child Development Council of Brazoria County
651 West Miller Street
Angleton, TX 77515-5522
(979)849-1881 - 101
","06CH7143","000","Head Start","Head Start","Child Development Council of Brazoria County","","651 West Miller Street ","Angleton","TX","77515-5522","(979) 233-5673","1216 W 9th St","Freeport","TX","77541-5336","44602"
"Angleton Head Start School","29.1709592","-95.43916289999999","Child Development Council of Brazoria County
651 West Miller Street
Angleton, TX 77515-5522
(979)849-1881 - 101
","06CH7143","000","Head Start","Head Start","Child Development Council of Brazoria County","","651 West Miller Street ","Angleton","TX","77515-5522","(979) 849-9261","651 W Miller St","Angleton","TX","77515-5522","44603"
"Lake Jackson Head Start School","29.017702","-95.42307089999997","Child Development Council of Brazoria County
651 West Miller Street
Angleton, TX 77515-5522
(979)849-1881 - 101
","06CH7143","000","Head Start","Head Start","Child Development Council of Brazoria County","","651 West Miller Street ","Angleton","TX","77515-5522","(979) 297-8018","303 Garland Dr","Lake Jackson","TX","77566-6238","44604"
"Alvin Head Start School","29.419085","-95.23423500000001","Child Development Council of Brazoria County
651 West Miller Street
Angleton, TX 77515-5522
(979)849-1881 - 101
","06CH7143","000","Head Start","Head Start","Child Development Council of Brazoria County","","651 West Miller Street ","Angleton","TX","77515-5522","(281) 331-7970","1019 E House St","Alvin","TX","77511-2907","44605"
"Pearland Head Start School","29.552176","-95.34216400000003","Child Development Council of Brazoria County
651 West Miller Street
Angleton, TX 77515-5522
(979)849-1881 - 101
","06CH7143","000","Head Start","Head Start","Child Development Council of Brazoria County","","651 West Miller Street ","Angleton","TX","77515-5522","(281) 412-3710","2920 Oak Rd","Pearland","TX","77584-8815","44606"
"Sweeny Head Start School","29.0398998","-95.70426069999996","Child Development Council of Brazoria County
651 West Miller Street
Angleton, TX 77515-5522
(979)849-1881 - 101
","06CH7143","000","Head Start","Head Start","Child Development Council of Brazoria County","","651 West Miller Street ","Angleton","TX","77515-5522","(979) 548-5959","601 Sycamore St","Sweeny","TX","77480-1624","44608"
"Alvin ISD Classrooms","29.4656109","-95.2501699","Child Development Council of Brazoria County
651 West Miller Street
Angleton, TX 77515-5522
(979)849-1881 - 101
","06CH7143","000","Head Start","Head Start","Child Development Council of Brazoria County","","651 West Miller Street ","Angleton","TX","77515-5522","(281) 585-5318","345 Kendall Crest Drive","Alvin","TX","77511","44609"
"Brazoria ISD Classroom - Barrow","29.050797","-95.57073030000004","Child Development Council of Brazoria County
651 West Miller Street
Angleton, TX 77515-5522
(979)849-1881 - 101
","06CH7143","000","Head Start","Head Start","Child Development Council of Brazoria County","","651 West Miller Street ","Angleton","TX","77515-5522","(979) 798-1740","112 Gaines St","Brazoria","TX","77422-8693","44611"
"Brazoria ISD Classroom - West Columbia","29.1355597","-95.64570500000002","Child Development Council of Brazoria County
651 West Miller Street
Angleton, TX 77515-5522
(979)849-1881 - 101
","06CH7143","000","Head Start","Head Start","Child Development Council of Brazoria County","","651 West Miller Street ","Angleton","TX","77515-5522","(979) 709-1760","711 S Gray Ave","West Columbia","TX","77486-3837","44612"
"Brazoria ISD Classroom - Wild Peach","29.077907","-95.61639789999998","Child Development Council of Brazoria County
651 West Miller Street
Angleton, TX 77515-5522
(979)849-1881 - 101
","06CH7143","000","Head Start","Head Start","Child Development Council of Brazoria County","","651 West Miller Street ","Angleton","TX","77515-5522","(979) 799-1757","3311 County Road 353","Brazoria","TX","77422-7125","44613"
"Socorro HS & EHS","31.662126","-106.27113600000001","Education Service Center Region 19
11670 Chito Samaniego
El Paso, TX 79936-6956
(915)790-4610
","06CH7147","000","Head Start","Head Start","Education Service Center Region 19","","11670 Chito Samaniego ","El Paso","TX","79936-6956","(915) 791-4871","693 N Rio Vista Rd","Socorro","TX","79927-4600","44663"
"Cesar Chavez HS","31.704541719391603","-106.34758933558197","Education Service Center Region 19
11670 Chito Samaniego
El Paso, TX 79936-6956
(915)790-4610
","06CH7147","000","Head Start","Head Start","Education Service Center Region 19","","11670 Chito Samaniego ","El Paso","TX","79936-6956","(915) 791-4816","211 S Prado Rd","El Paso","TX","79907-6141","44664"
"San Elizario HS & EHS","31.567613487453208","-106.2466097917877","Education Service Center Region 19
11670 Chito Samaniego
El Paso, TX 79936-6956
(915)790-4610
","06CH7147","000","Head Start","Head Start","Education Service Center Region 19","","11670 Chito Samaniego ","El Paso","TX","79936-6956","(915) 791-4866","13705 Socorro Rd","San Elizario","TX","79849","44665"
"Santiago Rodriguez HS","31.89984","-106.58362599999998","Education Service Center Region 19
11670 Chito Samaniego
El Paso, TX 79936-6956
(915)790-4610
","06CH7147","000","Head Start","Head Start","Education Service Center Region 19","","11670 Chito Samaniego ","El Paso","TX","79936-6956","(915) 791-4806","6701 S Desert Blvd
Ste H","El Paso","TX","79932-8502","44667"
"Barcelona HS","31.764512631961775","-106.42969309444277","Education Service Center Region 19
11670 Chito Samaniego
El Paso, TX 79936-6956
(915)790-4610
","06CH7147","000","Head Start","Head Start","Education Service Center Region 19","","11670 Chito Samaniego ","El Paso","TX","79936-6956","(915) 791-4801","328 Barcelona Dr","El Paso","TX","79905-4534","44669"
"Clint HS & EHS","31.5878511","-106.23331969999998","Education Service Center Region 19
11670 Chito Samaniego
El Paso, TX 79936-6956
(915)790-4610
","06CH7147","000","Head Start","Head Start","Education Service Center Region 19","","11670 Chito Samaniego ","El Paso","TX","79936-6956","(915) 791-4822","13100 Alameda Ave","Clint","TX","79836-6302","44670"
"Isaac Camacho HS","31.8414363","-106.4341283","Education Service Center Region 19
11670 Chito Samaniego
El Paso, TX 79936-6956
(915)790-4610
","06CH7147","000","Head Start","Head Start","Education Service Center Region 19","","11670 Chito Samaniego ","El Paso","TX","79936-6956","(915) 791-4833","4201 Ellerthorpe Ave","El Paso","TX","79904-4300","44671"
